QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|460365384|ref|XM_004228535.1|,88.81,286,32,0,21,306,2021,2306,7e-095,  351,460365384,XM_004228535,PREDICTED: Solanum lycopersicum 30S ribosomal protein S4, chloroplastic-like (LOC101260849), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|358344505|ref|XM_003636282.1|,87.63,283,33,2,21,302,325,606,1e-087,  327,358344505,XM_003636282,Medicago truncatula Ribosomal protein S4 (MTR_037s0017) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|358349396|ref|XM_003638676.1|,87.63,283,33,2,21,302,424,705,1e-087,  327,358349396,XM_003638676,Medicago truncatula Ribosomal protein S4 (MTR_141s0028) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|357470672|ref|XM_003605573.1|,87.63,283,33,2,21,302,280,561,1e-087,  327,357470672,XM_003605573,Medicago truncatula Ribosomal protein S4 (MTR_4g035020) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|357471514|ref|XM_003605994.1|,87.63,283,33,2,21,302,424,705,1e-087,  327,357471514,XM_003605994,Medicago truncatula Ribosomal protein S4 (MTR_4g051220) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|593488058|ref|XM_007140835.1|,84.43,289,45,0,20,308,4,292,7e-075,  285,593488058,XM_007140835,Phaseolus vulgaris hypothetical protein (PHAVU_008G1505000g) mRNA, partial cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|567189818|ref|XM_006404433.1|,84.62,273,40,2,20,291,234,505,2e-070,  270,567189818,XM_006404433,Eutrema salsugineum hypothetical protein (EUTSA_v10010766mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber561,gi|357496794|ref|XM_003618638.1|,88.68,106,10,2,21,125,466,570,1e-027,  128,357496794,XM_003618638,Medicago truncatula Ribosomal protein S4 (MTR_6g014610) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|79327846|ref|NM_001036803.1|,91.09,101,9,0,903,1003,956,856,2e-029,  137,79327846,NM_001036803,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|79327846|ref|NM_001036803.1|,86.75,83,9,2,1297,1378,734,653,1e-015,91.6,79327846,NM_001036803,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|186522771|ref|NM_121424.5|,91.09,101,9,0,903,1003,956,856,2e-029,  137,186522771,NM_121424,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|186522771|ref|NM_121424.5|,86.75,83,9,2,1297,1378,734,653,1e-015,91.6,186522771,NM_121424,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|565453048|ref|XM_006286367.1|,88.39,112,13,0,892,1003,946,835,6e-029,  135,565453048,XM_006286367,Capsella rubella hypothetical protein (CARUB_v10003397mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|79327836|ref|NM_001036802.1|,90.82,98,9,0,903,1000,958,861,8e-028,  132,79327836,NM_001036802,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|79327836|ref|NM_001036802.1|,86.75,83,9,2,1297,1378,734,653,1e-015,91.6,79327836,NM_001036802,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|297807446|ref|XM_002871561.1|,89.11,101,11,0,903,1003,957,857,4e-026,  126,297807446,XM_002871561,Arabidopsis lyrata subsp. lyrata hypothetical protein, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|449520780|ref|XM_004167363.1|,84.07,113,16,2,892,1003,1007,896,1e-020,  108,449520780,XM_004167363,PREDICTED: Cucumis sativus 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC101229174), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|449468957|ref|XM_004152140.1|,84.07,113,16,2,892,1003,1042,931,1e-020,  108,449468957,XM_004152140,PREDICTED: Cucumis sativus 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC101211790), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|659108438|ref|XM_008455977.1|,84.07,113,16,2,892,1003,1030,919,1e-020,  108,659108438,XM_008455977,PREDICTED: Cucumis melo 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC103494678), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|593700734|ref|XM_007150736.1|,90.24,82,8,0,1639,1720,640,559,1e-020,  108,593700734,XM_007150736,Phaseolus vulgaris hypothetical protein (PHAVU_005G181600g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|359486011|ref|XM_002276348.2|,86.67,90,12,0,1289,1378,740,651,2e-018,  100,359486011,XM_002276348,PREDICTED: Vitis vinifera 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC100259968), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|145337813|ref|NM_106704.3|,91.67,60,4,1,719,778,1064,1006,8e-013,82.4,145337813,NM_106704,Arabidopsis thaliana 3-isopropylmalate dehydrogenase 2 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|571514468|ref|XM_003547559.2|,92.86,56,4,0,723,778,1052,997,8e-013,82.4,571514468,XM_003547559,PREDICTED: Glycine max 3-isopropylmalate dehydrogenase 2, chloroplastic-like (LOC100810468), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|297842808|ref|XM_002889240.1|,91.67,60,4,1,719,778,1011,953,8e-013,82.4,297842808,XM_002889240,Arabidopsis lyrata subsp. lyrata hypothetical protein, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber589,gi|567119252|ref|XM_006389748.1|,91.67,60,4,1,719,778,1086,1028,8e-013,82.4,567119252,XM_006389748,Eutrema salsugineum hypothetical protein (EUTSA_v10018649mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber590,gi|593700734|ref|XM_007150736.1|,90.24,82,8,0,451,532,640,559,8e-021,  108,593700734,XM_007150736,Phaseolus vulgaris hypothetical protein (PHAVU_005G181600g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber590,gi|359486011|ref|XM_002276348.2|,86.67,90,12,0,101,190,740,651,1e-018,  100,359486011,XM_002276348,PREDICTED: Vitis vinifera 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC100259968), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber590,gi|79327846|ref|NM_001036803.1|,86.75,83,9,2,109,190,734,653,8e-016,91.6,79327846,NM_001036803,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber590,gi|79327836|ref|NM_001036802.1|,86.75,83,9,2,109,190,734,653,8e-016,91.6,79327836,NM_001036802,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber590,gi|186522771|ref|NM_121424.5|,86.75,83,9,2,109,190,734,653,8e-016,91.6,186522771,NM_121424,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber591,gi|593700734|ref|XM_007150736.1|,90.24,82,8,0,337,418,640,559,7e-021,  108,593700734,XM_007150736,Phaseolus vulgaris hypothetical protein (PHAVU_005G181600g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber591,gi|79327846|ref|NM_001036803.1|,87.01,77,8,2,1,76,728,653,3e-014,86.1,79327846,NM_001036803,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber591,gi|79327836|ref|NM_001036802.1|,87.01,77,8,2,1,76,728,653,3e-014,86.1,79327836,NM_001036802,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber591,gi|186522771|ref|NM_121424.5|,87.01,77,8,2,1,76,728,653,3e-014,86.1,186522771,NM_121424,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber592,gi|593700734|ref|XM_007150736.1|,90.24,82,8,0,670,751,640,559,9e-021,  108,593700734,XM_007150736,Phaseolus vulgaris hypothetical protein (PHAVU_005G181600g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber592,gi|359486011|ref|XM_002276348.2|,86.67,90,12,0,320,409,740,651,1e-018,  100,359486011,XM_002276348,PREDICTED: Vitis vinifera 3-isopropylmalate dehydrogenase, chloroplastic-like (LOC100259968), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber592,gi|79327846|ref|NM_001036803.1|,86.75,83,9,2,328,409,734,653,9e-016,91.6,79327846,NM_001036803,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber592,gi|79327836|ref|NM_001036802.1|,86.75,83,9,2,328,409,734,653,9e-016,91.6,79327836,NM_001036802,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber592,gi|186522771|ref|NM_121424.5|,86.75,83,9,2,328,409,734,653,9e-016,91.6,186522771,NM_121424,Arabidopsis thaliana isopropylmalate dehydrogenase 1 mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber609,gi|658004535|ref|XM_008339168.1|,80.39,204,38,2,1757,1959,806,604,1e-034,  154,658004535,XM_008339168,PREDICTED: Malus x domestica indole-3-pyruvate monooxygenase YUCCA2-like (LOC103400512), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber609,gi|566178192|ref|XM_002309535.2|,81.16,138,24,1,1711,1846,701,564,3e-021,  110,566178192,XM_002309535,Populus trichocarpa flavin-containing monooxygenase family protein (POPTR_0006s26000g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|449519508|ref|XM_004166729.1|,83.08,201,32,2,1,200,1018,819,4e-043,  182,449519508,XM_004166729,PREDICTED: Cucumis sativus protein tesmin/TSO1-like CXC 5-like (LOC101229544), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|449449628|ref|XM_004142519.1|,83.08,201,32,2,1,200,1018,819,4e-043,  182,449449628,XM_004142519,PREDICTED: Cucumis sativus protein tesmin/TSO1-like CXC 5-like (LOC101222405), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|590577050|ref|XM_007013065.1|,86.16,159,20,2,325,482,869,712,9e-040,  171,590577050,XM_007013065,Theobroma cacao Tesmin/TSO1-like CXC domain-containing protein (TCM_037852) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|573949278|ref|XM_006656876.1|,84.50,129,20,0,70,198,593,465,5e-027,  128,573949278,XM_006656876,PREDICTED: Oryza brachyantha protein tesmin/TSO1-like CXC 5-like (LOC102706855), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|242058764|ref|XM_002458483.1|,82.86,140,24,0,63,202,711,572,2e-026,  126,242058764,XM_002458483,Sorghum bicolor hypothetical protein, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|670433429|ref|XM_008658981.1|,82.86,140,24,0,63,202,1142,1003,2e-026,  126,670433429,XM_008658981,PREDICTED: Zea mays protein tesmin/TSO1-like CXC 5 (LOC103636625), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|293335082|ref|NM_001176095.1|,81.43,140,26,0,63,202,1061,922,4e-023,  115,293335082,NM_001176095,Zea mays CPP transcription factor (LOC100383445), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|670389219|ref|XM_008676800.1|,81.43,140,26,0,63,202,1061,922,4e-023,  115,670389219,XM_008676800,PREDICTED: Zea mays protein tesmin/TSO1-like CXC 5 (LOC103651183), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|293336527|ref|NM_001174415.1|,81.40,129,24,0,70,198,869,741,2e-020,  106,293336527,NM_001174415,Zea mays CPP transcription factor (CPP12), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber650,gi|670413646|ref|XM_008649804.1|,81.40,129,24,0,70,198,1000,872,2e-020,  106,670413646,XM_008649804,PREDICTED: Zea mays CPP transcription factor (CPP12), transcript variant X1, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber651,gi|359484349|ref|XM_002280757.2|,90.77,65,6,0,856,920,1411,1347,2e-014,87.9,359484349,XM_002280757,PREDICTED: Vitis vinifera uncharacterized LOC100249023 (LOC100249023), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber651,gi|573917410|ref|XM_006646285.1|,90.00,50,5,0,856,905,1214,1165,7e-008,65.8,573917410,XM_006646285,PREDICTED: Oryza brachyantha protein tesmin/TSO1-like CXC 5-like (LOC102720573), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber653,gi|470104926|ref|XM_004288796.1|,83.23,310,52,0,1023,1332,1140,1449,8e-074,  285,470104926,XM_004288796,PREDICTED: Fragaria vesca subsp. vesca membrane-bound transcription factor site-1 protease-like (LOC101310645), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber653,gi|565392154|ref|XM_006361710.1|,80.13,312,58,4,1023,1332,1414,1723,4e-057,  230,565392154,XM_006361710,PREDICTED: Solanum tuberosum membrane-bound transcription factor site-1 protease-like (LOC102580686), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber653,gi|460402849|ref|XM_004246875.1|,79.81,312,59,4,1023,1332,894,1203,2e-055,  224,460402849,XM_004246875,PREDICTED: Solanum lycopersicum membrane-bound transcription factor site-1 protease-like (LOC101247955), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber654,gi|470104926|ref|XM_004288796.1|,83.23,310,52,0,1096,1405,1140,1449,7e-074,  285,470104926,XM_004288796,PREDICTED: Fragaria vesca subsp. vesca membrane-bound transcription factor site-1 protease-like (LOC101310645), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber654,gi|565392154|ref|XM_006361710.1|,80.13,312,58,4,1096,1405,1414,1723,4e-057,  230,565392154,XM_006361710,PREDICTED: Solanum tuberosum membrane-bound transcription factor site-1 protease-like (LOC102580686), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber654,gi|460402849|ref|XM_004246875.1|,79.81,312,59,4,1096,1405,894,1203,2e-055,  224,460402849,XM_004246875,PREDICTED: Solanum lycopersicum membrane-bound transcription factor site-1 protease-like (LOC101247955), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber665,gi|357150223|ref|XM_003575337.1|,93.62,47,3,0,35,81,740,786,3e-010,71.3,357150223,XM_003575337,PREDICTED: Brachypodium distachyon casein kinase I isoform delta-like, transcript variant 2 (LOC100835656), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber665,gi|357150221|ref|XM_003575336.1|,93.62,47,3,0,35,81,740,786,3e-010,71.3,357150221,XM_003575336,PREDICTED: Brachypodium distachyon casein kinase I isoform delta-like, transcript variant 1 (LOC100835656), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber665,gi|115447370|ref|NM_001054000.1|,91.49,47,4,0,35,81,885,931,1e-008,65.8,115447370,NM_001054000,Oryza sativa Japonica Group Os02g0622100 (Os02g0622100) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|568821352|ref|XM_006465081.1|,88.24,136,16,0,600,735,1232,1097,1e-037,  163,568821352,XM_006465081,PREDICTED: Citrus sinensis vacuolar H+-ATPase (LOC102578066), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|567887675|ref|XM_006436297.1|,88.24,136,16,0,600,735,1220,1085,1e-037,  163,567887675,XM_006436297,Citrus clementina hypothetical protein (CICLE_v10030969mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|461496443|ref|NM_001247358.2|,86.03,136,19,0,600,735,1134,999,1e-032,  147,461496443,NM_001247358,Solanum lycopersicum vacuolar H+-ATPase A2 subunit isoform (LOC543862), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|645243456|ref|XM_008229761.1|,85.71,133,19,0,603,735,1232,1100,7e-031,  141,645243456,XM_008229761,PREDICTED: Prunus mume V-type proton ATPase catalytic subunit A (LOC103327431), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|595924500|ref|XM_007214881.1|,85.71,133,19,0,603,735,1155,1023,7e-031,  141,595924500,XM_007214881,Prunus persica hypothetical protein (PRUPE_ppa002892mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber673,gi|657976984|ref|XM_008382173.1|,83.46,133,22,0,603,735,1139,1007,7e-026,  124,657976984,XM_008382173,PREDICTED: Malus x domestica V-type proton ATPase catalytic subunit A (LOC103443346), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber690,gi|225429992|ref|XM_002284023.1|,91.89,74,6,0,1246,1319,950,877,1e-019,  104,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber690,gi|460399484|ref|XM_004245223.1|,88.61,79,9,0,1241,1319,832,754,2e-017,97.1,460399484,XM_004245223,PREDICTED: Solanum lycopersicum uncharacterized LOC101261541 (LOC101261541), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber690,gi|514769281|ref|XM_004966648.1|,86.49,74,10,0,1246,1319,1239,1166,5e-013,82.4,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber690,gi|590573303|ref|XM_007012021.1|,87.88,66,8,0,1254,1319,707,642,7e-012,78.7,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber691,gi|225429992|ref|XM_002284023.1|,91.89,74,6,0,1399,1472,950,877,1e-019,  104,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber691,gi|460399484|ref|XM_004245223.1|,88.61,79,9,0,1394,1472,832,754,2e-017,97.1,460399484,XM_004245223,PREDICTED: Solanum lycopersicum uncharacterized LOC101261541 (LOC101261541), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber691,gi|514769281|ref|XM_004966648.1|,86.49,74,10,0,1399,1472,1239,1166,5e-013,82.4,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber691,gi|590573303|ref|XM_007012021.1|,87.88,66,8,0,1407,1472,707,642,7e-012,78.7,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber692,gi|460399484|ref|XM_004245223.1|,94.87,39,2,0,1475,1513,832,794,6e-007,62.1,460399484,XM_004245223,PREDICTED: Solanum lycopersicum uncharacterized LOC101261541 (LOC101261541), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber698,gi|672206649|ref|XM_008781271.1|,76.70,279,59,5,4362,4637,2134,2409,6e-033,  150,672206649,XM_008781271,PREDICTED: Phoenix dactylifera uncharacterized LOC103699224 (LOC103699224), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber698,gi|595791308|ref|XM_007199341.1|,96.88,32,1,0,3337,3368,1694,1725,5e-004,54.7,595791308,XM_007199341,Prunus persica hypothetical protein (PRUPE_ppa026182mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber700,gi|672206649|ref|XM_008781271.1|,76.70,279,59,5,3350,3625,2134,2409,6e-033,  150,672206649,XM_008781271,PREDICTED: Phoenix dactylifera uncharacterized LOC103699224 (LOC103699224), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber700,gi|595791308|ref|XM_007199341.1|,96.88,32,1,0,2325,2356,1694,1725,5e-004,54.7,595791308,XM_007199341,Prunus persica hypothetical protein (PRUPE_ppa026182mg) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber707,gi|403044206|ref|NM_001254996.2|,84.62,78,12,0,1577,1654,543,466,1e-011,78.7,403044206,NM_001254996,Glycine max uncharacterized LOC100807180 (LOC100807180), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber707,gi|571459507|ref|XM_003526433.2|,89.83,59,6,0,1596,1654,696,638,5e-011,76.8,571459507,XM_003526433,PREDICTED: Glycine max uncharacterized LOC100789212 (LOC100789212), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber707,gi|593313404|ref|XM_007137114.1|,88.52,61,7,0,1594,1654,656,596,2e-010,75.0,593313404,XM_007137114,Phaseolus vulgaris hypothetical protein (PHAVU_009G106100g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber708,gi|403044206|ref|NM_001254996.2|,84.62,78,12,0,462,539,543,466,9e-012,78.7,403044206,NM_001254996,Glycine max uncharacterized LOC100807180 (LOC100807180), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber708,gi|571459507|ref|XM_003526433.2|,89.83,59,6,0,481,539,696,638,3e-011,76.8,571459507,XM_003526433,PREDICTED: Glycine max uncharacterized LOC100789212 (LOC100789212), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber708,gi|593313404|ref|XM_007137114.1|,88.52,61,7,0,479,539,656,596,1e-010,75.0,593313404,XM_007137114,Phaseolus vulgaris hypothetical protein (PHAVU_009G106100g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber709,gi|403044206|ref|NM_001254996.2|,84.62,78,12,0,1,78,543,466,7e-012,78.7,403044206,NM_001254996,Glycine max uncharacterized LOC100807180 (LOC100807180), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber709,gi|571459507|ref|XM_003526433.2|,89.83,59,6,0,20,78,696,638,3e-011,76.8,571459507,XM_003526433,PREDICTED: Glycine max uncharacterized LOC100789212 (LOC100789212), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber709,gi|593313404|ref|XM_007137114.1|,88.52,61,7,0,18,78,656,596,9e-011,75.0,593313404,XM_007137114,Phaseolus vulgaris hypothetical protein (PHAVU_009G106100g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber710,gi|571459507|ref|XM_003526433.2|,89.83,59,6,0,6,64,696,638,3e-011,76.8,571459507,XM_003526433,PREDICTED: Glycine max uncharacterized LOC100789212 (LOC100789212), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber710,gi|403044206|ref|NM_001254996.2|,89.83,59,6,0,6,64,524,466,3e-011,76.8,403044206,NM_001254996,Glycine max uncharacterized LOC100807180 (LOC100807180), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber710,gi|593313404|ref|XM_007137114.1|,88.52,61,7,0,4,64,656,596,1e-010,75.0,593313404,XM_007137114,Phaseolus vulgaris hypothetical protein (PHAVU_009G106100g) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|225429992|ref|XM_002284023.1|,84.09,132,21,0,7338,7469,647,516,3e-026,  128,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|225429992|ref|XM_002284023.1|,93.24,74,5,0,6628,6701,950,877,1e-020,  110,225429992,XM_002284023,PREDICTED: Vitis vinifera uncharacterized LOC100259497 (LOC100259497), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|590573303|ref|XM_007012021.1|,92.42,66,5,0,6636,6701,707,642,4e-016,95.3,590573303,XM_007012021,Theobroma cacao Catalytic, putative (TCM_046918) mRNA, complete cds
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|565399276|ref|XM_006365120.1|,92.19,64,5,0,7198,7261,734,671,5e-015,91.6,565399276,XM_006365120,PREDICTED: Solanum tuberosum uncharacterized LOC102586798 (LOC102586798), transcript variant X2, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|565399274|ref|XM_006365119.1|,92.19,64,5,0,7198,7261,601,538,5e-015,91.6,565399274,XM_006365119,PREDICTED: Solanum tuberosum uncharacterized LOC102586798 (LOC102586798), transcript variant X1, mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|514769281|ref|XM_004966648.1|,85.14,74,11,0,6628,6701,1239,1166,1e-010,76.8,514769281,XM_004966648,PREDICTED: Setaria italica uncharacterized LOC101768795 (LOC101768795), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|460389041|ref|XM_004240120.1|,88.52,61,7,0,7196,7256,544,484,5e-010,75.0,460389041,XM_004240120,PREDICTED: Solanum lycopersicum uncharacterized LOC101255596 (LOC101255596), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|571459507|ref|XM_003526433.2|,88.14,59,7,0,487,545,696,638,6e-009,71.3,571459507,XM_003526433,PREDICTED: Glycine max uncharacterized LOC100789212 (LOC100789212), mRNA
QGG24G02.yg.ab1_to_CLS_S3_Contig10858_FastaNumber724,gi|657972622|ref|XM_008379877.1|,89.29,56,6,0,7030,7085,710,655,6e-009,71.3,657972622,XM_008379877,PREDICTED: Malus x domestica uncharacterized LOC103441173 (LOC103441173), mRNA
